/m/010j62	/m/0mpkh	/location/location/containedby
/m/010j7t	/m/0mpkh	/location/hud_county_place/county
/m/010j7t	/m/0mpkh	/location/location/containedby
/m/010jk5	/m/0345h	/location/location/containedby
/m/010_k	/m/03gc5	/chemistry/chemical_classification/higher_classifications
/m/010ky	/m/01_5bb	/location/location/containedby
/m/010ky	/m/0j5g9	/location/location/containedby
/m/010l_	/m/01v2xl	/location/location/contains
/m/010l_	/m/0j5g9	/location/location/containedby
/m/010lw2	/m/07z1m	/location/location/containedby
/m/010lw2	/m/0mp1f	/location/hud_county_place/county
/m/010lw2	/m/0mp1f	/location/location/containedby
/m/010lxg	/m/07z1m	/location/location/containedby
/m/010lz5	/m/0flw86	/people/person/religion
/m/010lz5	/m/0gykw	/people/deceased_person/cause_of_death
/m/010m7l	/m/07z1m	/location/location/containedby
/m/010m7l	/m/0mnz0	/location/hud_county_place/county
/m/010m7l	/m/0mnz0	/location/location/containedby
/m/010m8_	/m/0mnz0	/location/hud_county_place/county
/m/010m8_	/m/0mnz0	/location/location/containedby
/m/010n45	/m/0mnlq	/location/hud_county_place/county
/m/010n45	/m/0mnlq	/location/location/containedby
/m/010n89	/m/07z1m	/location/location/containedby
/m/010nm	/m/07jwr	/people/deceased_person/cause_of_death
/m/010nm	/m/07tcs	/people/deceased_person/place_of_death
/m/010nm	/m/07tcs	/people/person/place_of_birth
/m/010nm	/m/0d0vqn	/people/person/nationality
/m/010p3t	/m/0mn2f	/location/hud_county_place/county
/m/010p3t	/m/0mn2f	/location/location/containedby
/m/010p57	/m/0mn21	/location/hud_county_place/county
/m/010p57	/m/0mn21	/location/location/containedby
/m/010p8p	/m/01gf5	/people/person/place_of_birth
/m/010pl1	/m/0mmxv	/location/hud_county_place/county
/m/010pl1	/m/0mmxv	/location/location/containedby
/m/010pv5	/m/0mmv8	/location/hud_county_place/county
/m/010pv5	/m/0mmv8	/location/location/containedby
/m/010pxn	/m/015nrn	/travel/travel_destination/tourist_attractions
/m/010pxn	/m/0mmty	/location/hud_county_place/county
/m/010pxn	/m/0mmty	/location/location/containedby
/m/010pyq	/m/0mmty	/location/hud_county_place/county
/m/010pyq	/m/0mmty	/location/location/containedby
/m/010q36	/m/01mtqf	/people/deceased_person/cause_of_death
/m/010qw2	/m/0mmr1	/location/hud_county_place/county
/m/010qw2	/m/0mmr1	/location/location/containedby
/m/010qyh	/m/0mmr1	/location/hud_county_place/county
/m/010qyh	/m/0mmr1	/location/location/containedby
/m/010r4c	/m/08wtgz	/location/location/contains
/m/010r7h	/m/0mmpz	/location/hud_county_place/county
/m/010r7h	/m/0mmpz	/location/location/containedby
/m/010rf2	/m/0mmpz	/location/hud_county_place/county
/m/010rf2	/m/0mmpz	/location/location/containedby
/m/010rgh	/m/0mmpz	/location/hud_county_place/county
/m/010rgh	/m/0mmpz	/location/location/containedby
/m/010rj7	/m/0mmpz	/location/hud_county_place/county
/m/010rj7	/m/0mmpz	/location/location/containedby
/m/010rpr	/m/0mmpz	/location/hud_county_place/county
/m/010rpr	/m/0mmpz	/location/location/containedby
/m/010rrg	/m/0mmpz	/location/hud_county_place/county
/m/010rrg	/m/0mmpz	/location/location/containedby
/m/010rtw	/m/0mmpz	/location/hud_county_place/county
/m/010rtw	/m/0mmpz	/location/location/containedby
/m/010rv6	/m/0mmpz	/location/hud_county_place/county
/m/010rv6	/m/0mmpz	/location/location/containedby
/m/010rvk	/m/0mmpm	/location/hud_county_place/county
/m/010rvk	/m/0mmpm	/location/location/containedby
/m/010rvx	/m/0mmpm	/location/hud_county_place/county
/m/010rvx	/m/0mmpm	/location/location/containedby
/m/010sh	/m/06mkj	/location/administrative_division/country
/m/010sh	/m/06mkj	/location/location/containedby
/m/010sk4	/m/0ml_m	/location/hud_county_place/county
/m/010sk4	/m/0ml_m	/location/location/containedby
/m/01_0ssk	/m/0j_1v	/location/hud_county_place/county
/m/01_0ssk	/m/0j_1v	/location/location/containedby
/m/010szm	/m/0mlzk	/location/hud_county_place/county
/m/010szm	/m/0mlzk	/location/location/containedby
/m/010t3t	/m/0mlzk	/location/hud_county_place/county
/m/010t3t	/m/0mlzk	/location/location/containedby
/m/010t4v	/m/02h_g	/location/location/people_born_here
/m/010t4v	/m/0mlzk	/location/hud_county_place/county
/m/010t4v	/m/0mlzk	/location/location/containedby
/m/010t58	/m/0mlzk	/location/hud_county_place/county
/m/010t58	/m/0mlzk	/location/location/containedby
/m/010t6_	/m/0mlyw	/location/hud_county_place/county
/m/010t6_	/m/0mlyw	/location/location/containedby
/m/010tnw	/m/0mlyj	/location/hud_county_place/county
/m/010tnw	/m/0mlyj	/location/location/containedby
/m/010tpk	/m/0mlyj	/location/hud_county_place/county
/m/010tpk	/m/0mlyj	/location/location/containedby
/m/010_tq	/m/076gb	/location/location/people_born_here
/m/010tt2	/m/0mlyj	/location/hud_county_place/county
/m/010tt2	/m/0mlyj	/location/location/containedby
/m/010ttf	/m/0mlyj	/location/hud_county_place/county
/m/010ttf	/m/0mlyj	/location/location/containedby
/m/010v8k	/m/01b1mj	/location/location/contains
/m/010v8k	/m/0mlxt	/location/hud_county_place/county
/m/010v8k	/m/0mlxt	/location/location/containedby
/m/010vmq	/m/0fmxg	/medicine/disease/causes
/m/010vs9	/m/0mlw1	/location/hud_county_place/county
/m/010vs9	/m/0mlw1	/location/location/containedby
/m/010vxf	/m/04swd	/location/location/containedby
/m/010vz	/m/05sb1	/location/administrative_division/country
/m/010vz	/m/05sb1	/location/location/containedby
/m/010w65	/m/0mlvc	/location/hud_county_place/county
/m/010w65	/m/0mlvc	/location/location/containedby
/m/010w6j	/m/0mlvc	/location/hud_county_place/county
/m/010w6j	/m/0mlvc	/location/location/containedby
/m/010wx	/m/0nbwf	/people/person/place_of_birth
/m/01_0y	/m/035qy	/location/location/containedby
/m/01_0y	/m/0516xl	/location/location/containedby
/m/01_0z4	/m/06mzp	/location/location/containedby
/m/010z6	/m/0jcx1	/people/deceased_person/place_of_death
/m/010z6	/m/0jcx1	/people/person/place_of_birth
/m/010zm	/m/02p6c	/chemistry/chemical_classification/chemicals_of_this_type
/m/010zm	/m/03f69t	/chemistry/chemical_classification/chemicals_of_this_type
/m/010zm	/m/03gc5	/chemistry/chemical_classification/higher_classifications
/m/01101	/m/082vy	/computer/software/software_genre
/m/01_10n	/m/031y2	/people/person/place_of_birth
/m/01_10n	/m/05qtj	/people/deceased_person/place_of_death
/m/0110z	/m/01l2m3	/medicine/medical_treatment/used_to_treat
/m/0110z	/m/0gk4g	/medicine/medical_treatment/used_to_treat
/m/0110z	/m/0k95h	/medicine/medical_treatment/used_to_treat
/m/0110z7	/m/0ml25	/location/hud_county_place/county
/m/0110z7	/m/0ml25	/location/location/containedby
/m/011133	/m/0ml25	/location/hud_county_place/county
/m/011133	/m/0ml25	/location/location/containedby
/m/01_12b	/m/014j1m	/food/ingredient/more_general_ingredient
/m/0113sg	/m/02xs_s	/book/author/works_written
/m/0113sg	/m/07t21	/people/person/nationality
/m/0115n	/m/042s9	/religion/religious_practice/practice_of
/m/011_65	/m/03jn4	/aviation/airline/focus_cities
/m/011_65	/m/0vg8	/business/business_operation/industry
/m/0116c4	/m/0mkqr	/location/hud_county_place/county
/m/0116c4	/m/0mkqr	/location/location/containedby
/m/0116cv	/m/0mkqr	/location/hud_county_place/county
/m/0116cv	/m/0mkqr	/location/location/containedby
/m/0116d5	/m/0mkqr	/location/hud_county_place/county
/m/0116d5	/m/0mkqr	/location/location/containedby
/m/0116g	/m/04swd	/people/deceased_person/place_of_death
/m/0116g	/m/04swd	/people/person/place_of_birth
/m/0116g	/m/05vz3zq	/people/person/nationality
/m/0116z	/m/01540	/education/field_of_study/subdiscipline_of
/m/0117dh	/m/0mknw	/location/hud_county_place/county
/m/0117dh	/m/0mknw	/location/location/containedby
/m/0117g	/m/01p1v	/location/location/containedby
/m/011_7j	/m/05v8c	/people/person/nationality
/m/0119m	/m/07dfk	/location/location/containedby
/m/0119m	/m/07dfk	/location/neighborhood/neighborhood_of
/m/011_9x	/m/081pw	/time/recurring_event/instances
/m/011_ch	/m/02jx1	/people/person/nationality
/m/011_ch	/m/048kw	/people/person/place_of_birth
/m/011_ch	/m/04jpl	/people/deceased_person/place_of_death
/m/011d04	/m/0mkdm	/location/hud_county_place/county
/m/011d04	/m/0mkdm	/location/location/containedby
/m/011d0v	/m/0mkdm	/location/hud_county_place/county
/m/011d0v	/m/0mkdm	/location/location/containedby
/m/011f07	/m/0846v	/location/location/containedby
/m/011hdn	/m/02lw8j	/music/artist/genre
/m/011hkl	/m/01h9bc	/influence/influence_node/influenced_by
/m/011hnv	/m/0chghy	/location/location/containedby
/m/011hq1	/m/03rk0	/location/administrative_division/country
/m/011hq1	/m/03rk0	/location/location/containedby
/m/011hq1	/m/04vdf2	/location/in_state/administrative_capital
/m/011hq1	/m/04vdf2	/location/in_state/judicial_capital
/m/011hq1	/m/04vdf2	/location/in_state/legislative_capital
/m/011hq1	/m/04vdf2	/location/location/contains
/m/011hqk	/m/06mxs	/music/artist/origin
/m/011hs1	/m/05hwn	/location/location/containedby
/m/011hs1	/m/05sb1	/location/location/containedby
/m/011j1_	/m/06mtq	/location/location/containedby
/m/011j5x	/m/016clz	/music/genre/subgenre
/m/011j5x	/m/0190y4	/music/genre/parent_genre
/m/011jw	/m/01crf0	/location/country/official_language
/m/011jw	/m/0bw4vt	/location/country/capital
/m/011jw	/m/0bw4vt	/location/location/contains
/m/011k11	/m/012vm6	/music/record_label/artist
/m/011k11	/m/0167xy	/music/record_label/artist
/m/011k11	/m/01k_8q3	/music/record_label/artist
/m/011k11	/m/01ws2g5	/music/record_label/artist
/m/011k11	/m/04jpl	/organization/organization/place_founded
/m/011k11	/m/056f3k	/music/record_label/artist
/m/011k11	/m/0d9xq	/music/record_label/artist
/m/011k1h	/m/01323p	/music/record_label/artist
/m/011k1h	/m/01d6g8	/music/record_label/artist
/m/011k1h	/m/01k2l42	/music/record_label/artist
/m/011k1h	/m/01l72d6	/music/record_label/artist
/m/011k1h	/m/01vsl3_	/music/record_label/artist
/m/011k1h	/m/01w806h	/music/record_label/artist
/m/011k1h	/m/06g721	/music/record_label/artist
/m/011k1h	/m/07c0j	/music/record_label/artist
/m/011k1h	/m/09qr6	/music/record_label/artist
/m/011k1h	/m/0bq3f	/music/record_label/artist
/m/011k1h	/m/0bt8c	/music/record_label/artist
/m/011k1h	/m/0k7pf	/music/record_label/artist
/m/011k4g	/m/086k8	/music/artist/label
/m/011k6_	/m/01xyy	/people/person/place_of_birth
/m/011k6_	/m/05095	/visual_art/visual_artist/associated_periods_or_movements
/m/011k6_	/m/06mkj	/people/person/nationality
/m/011k6_	/m/07q3s	/people/deceased_person/place_of_death
/m/011k6k	/m/03_3d	/people/person/nationality
/m/011k9p	/m/0ld4g	/people/person/place_of_birth
/m/011kb4	/m/0zj9y	/location/location/containedby
/m/011kbv	/m/01lfy	/location/location/containedby
/m/011kbv	/m/01lfy	/travel/tourist_attraction/near_travel_destination
/m/011kc9	/m/016y3j	/music/artist/genre
/m/011kct	/m/01qykt	/aviation/airline/hubs
/m/011kd9	/m/0pf5y	/people/person/place_of_birth
/m/01_1kk	/m/0395sl	/sports/sports_team/arena_stadium
/m/011ks6	/m/0l4l0	/measurement_unit/dimension/si_base_unit
/m/011ks6	/m/0l4l0	/measurement_unit/dimension/units
/m/011ktp	/m/01xpg	/people/deceased_person/place_of_death
/m/011kyp	/m/012x8m	/music/artist/label
/m/011kz4	/m/0156q	/people/deceased_person/place_of_death
/m/011l1	/m/0bt9lr	/biology/animal_breed/breed_of
/m/011l1	/m/0bt9lr	/biology/organism_classification/higher_classification
/m/011l17	/m/04p3w	/people/deceased_person/cause_of_death
/m/011l4t	/m/01tr1	/location/location/containedby
/m/011l4t	/m/06bnz	/location/location/containedby
/m/011l8z	/m/0n6nl	/location/location/containedby
/m/011lf5	/m/0lbp_	/people/deceased_person/place_of_burial
/m/011lkf	/m/0gppg	/book/literary_series/author_s
/m/011ll4	/m/0t_2g	/geography/lake/cities
/m/011lpr	/m/0sx7c	/tv/tv_program_creator/programs_created
/m/011lst	/m/0641k	/law/inventor/inventions
/m/011lt8	/m/01nc3t	/aviation/airline/hubs
/m/011lt8	/m/0vg8	/business/business_operation/industry
/m/011m14	/m/0h7h6	/book/newspaper/circulation_areas
/m/011m33	/m/031y2	/people/deceased_person/place_of_death
/m/011m33	/m/031y2	/people/person/place_of_birth
/m/011p3	/m/04xn_	/people/person/nationality
/m/011p3	/m/0fs54	/people/person/place_of_birth
/m/011p_b	/m/0156q	/people/person/place_of_birth
/m/011pcj	/m/011wj2	/location/location/contains
/m/011pcj	/m/024qgh	/location/location/contains
/m/011pcj	/m/06q1r	/location/location/containedby
/m/011qh	/m/081m_	/people/person/place_of_birth
/m/011r1z	/m/01mf0	/business/business_operation/industry
/m/011r1z	/m/01zlwg6	/organization/organization/place_founded
/m/011r1z	/m/02qvkcb	/computer/software_developer/software
/m/011r1z	/m/0bglq6	/computer/software_developer/software
/m/011s0	/m/018c71	/business/industry/companies
/m/011s0	/m/045c7b	/business/industry/companies
/m/011s9r	/m/070vn	/comic_books/comic_book_creator/characters_created
/m/011s9r	/m/070vn	/fictional_universe/fictional_character_creator/fictional_characters_created
/m/011s9r	/m/0d060g	/people/person/nationality
/m/011s9r	/m/0h7h6	/people/person/place_of_birth
/m/011spt	/m/03_xj	/people/person/place_of_birth
/m/011_vg	/m/0173b0	/music/artist/genre
/m/011v_m	/m/0kypr	/cvg/computer_videogame/prequel
/m/011vx3	/m/02w4v	/music/artist/genre
/m/011vx3	/m/04rjd_	/music/artist/label
/m/011vx3	/m/0830n	/influence/influence_node/influenced_by
/m/011vx3	/m/09c7w0	/people/person/nationality
/m/011vyv	/m/01q0l	/people/person/place_of_birth
/m/011vyv	/m/06c62	/people/deceased_person/place_of_death
/m/011_vz	/m/01_bkd	/music/artist/genre
/m/011vz9	/m/0f3vg	/people/person/place_of_birth
/m/011w20	/m/01d5g	/fictional_universe/fictional_character_creator/fictional_characters_created
/m/011w20	/m/02f8xw	/fictional_universe/fictional_character_creator/fictional_characters_created
/m/011w20	/m/0p6vc	/fictional_universe/fictional_character_creator/fictional_characters_created
/m/011w3r	/m/039l_w	/medicine/drug/route_of_administration
/m/011w4n	/m/078ym8	/location/location/containedby
/m/011w4n	/m/0f8l9c	/location/location/containedby
/m/011w7m	/m/023r5w	/people/person/place_of_birth
/m/011w7m	/m/0267l4m	/fictional_universe/fictional_character_creator/fictional_characters_created
/m/011w7m	/m/06q1r	/people/person/nationality
/m/011wd	/m/063yv	/medicine/medical_treatment/used_to_treat
/m/011wgw	/m/03gyl	/people/person/place_of_birth
/m/011wjv	/m/011pcj	/location/location/containedby
/m/011wk5	/m/0cd25	/medicine/disease/treatments
/m/011wk5	/m/0qcr0	/medicine/disease/parent_disease
/m/011wk5	/m/0qcr0	/people/cause_of_death/parent_cause_of_death
/m/011w_m	/m/0fhsz	/people/person/place_of_birth
/m/011wsc	/m/04n3l	/location/location/containedby
/m/011wtv	/m/06pj8	/film/film/directed_by
/m/011wvp	/m/06n90	/book/book/genre
/m/011x61	/m/015r7d	/book/written_work/author
/m/011xf0	/m/06xqq	/medicine/medical_treatment/used_to_treat
/m/011xgp	/m/06by7	/music/artist/genre
/m/011xll	/m/039v1	/people/person/profession
/m/011xqj	/m/02jx1	/location/location/containedby
/m/011xqj	/m/0symw	/travel/travel_destination/tourist_attractions
/m/011xqx	/m/01wf75	/medicine/medical_treatment/used_to_treat
/m/011xr	/m/06c62	/people/person/place_of_birth
/m/011xr	/m/0cy07	/people/deceased_person/place_of_death
/m/011xr8	/m/03spz	/location/location/containedby
/m/011xv_	/m/028n3	/people/person/place_of_birth
/m/011xvm	/m/09btk	/location/location/containedby
/m/011xwv	/m/082xp	/location/location/people_born_here
/m/011xwv	/m/0lx9j	/architecture/structure/architect
/m/011y5k	/m/03h0fg	/film/music_contributor/film
/m/011y7	/m/05qtj	/people/deceased_person/place_of_death
/m/011y70	/m/04s5c	/computer/file_format/genre
/m/011yh3	/m/01q0l	/people/person/place_of_birth
/m/011ykb	/m/01vb6z	/film/film/directed_by
/m/011ykb	/m/01vb6z	/film/film/produced_by
/m/011ykb	/m/01vb6z	/film/film/written_by
/m/011yn	/m/04sv4	/computer/software/developer
/m/011ypx	/m/0169dl	/film/film/written_by
/m/011yqc	/m/0184jw	/film/film/directed_by
/m/011yqc	/m/0184jw	/film/film/produced_by
/m/011yqc	/m/0184jw	/film/film/written_by
/m/011yqw	/m/016_v3	/music/artist/genre
/m/011yqw	/m/01dw7l	/music/artist/genre
/m/011yth	/m/04y8r	/film/film/directed_by
/m/011yth	/m/04y8r	/film/film/produced_by
/m/011yth	/m/04y8r	/film/film/written_by
/m/011ywj	/m/05fpbw	/film/film/featured_film_locations
/m/011z0	/m/01kcry	/medicine/medical_treatment/used_to_treat
/m/011z0	/m/07x16	/medicine/medical_treatment/used_to_treat
/m/011z0	/m/0f3kl	/medicine/medical_treatment/side_effects
/m/011z3g	/m/016_v3	/music/artist/genre
/m/011z3g	/m/03qx4n	/music/artist/label
/m/011z3g	/m/0bf65q4	/music/artist/album
/m/011z69	/m/03lwz4	/organization/organization_founder/organizations_founded
/m/011z69	/m/0djd3	/people/person/place_of_birth
/m/011z69	/m/0mgkg	/organization/organization_founder/organizations_founded
/m/011z7j	/m/0l3cy	/people/person/place_of_birth
/m/011z97	/m/01h7zcf	/music/artist/album
/m/011z97	/m/0fb0v	/music/artist/label
/m/011zb6	/m/06q1r	/people/person/nationality
/m/011zcr	/m/019rg5	/location/location/containedby
/m/011zcr	/m/05d49	/aviation/airport/serves
/m/011zdm	/m/0382j_	/medicine/disease/risk_factors
/m/011zdm	/m/0jbx2	/medicine/disease/risk_factors
/m/011zdm	/m/0tbr	/medicine/disease/treatments
/m/011zf2	/m/05qtj	/people/person/place_of_birth
/m/011zg9	/m/0r111	/people/person/place_of_birth
/m/011zll	/m/0dbdy	/location/location/containedby
/m/011zsy	/m/017zvr	/people/person/place_of_birth
/m/011zsy	/m/07r3d	/influence/influence_node/influenced
/m/011zwl	/m/02m77	/people/person/place_of_birth
/m/01205	/m/07sbkfb	/computer/software/languages_used
/m/0120j2	/m/0dprg	/people/person/place_of_birth
/m/0120lw	/m/06q1r	/location/location/containedby
/m/0120mb	/m/02_286	/people/person/place_of_birth
/m/0120ph	/m/09hzw	/location/location/containedby
/m/0120rz	/m/01trtc	/music/artist/label
/m/0120rz	/m/05r6t	/music/artist/genre
/m/0120rz	/m/0r54r	/music/artist/origin
/m/0120tv	/m/03sc8	/computer/software/developer
/m/0120tv	/m/03sc8	/computer/software/license
/m/0120tv	/m/0p8rg	/computer/software/software_genre
/m/0120vr	/m/04sv4	/computer/software/developer
/m/0120vr	/m/0p8rg	/computer/software/software_genre
/m/0120y4	/m/0chghy	/film/film/country
/m/012102	/m/0dclg	/people/person/place_of_birth
/m/01214n	/m/01_42b	/location/location/contains
/m/01214n	/m/01_42b	/location/uk_council_area/administrative_headquarters
/m/012151	/m/06q1r	/location/location/containedby
/m/012193	/m/06q1r	/location/location/containedby
/m/0121c1	/m/014kj2	/location/location/contains
/m/0121c1	/m/01z8f0	/location/location/contains
/m/0121fw	/m/0nbwf	/people/person/place_of_birth
/m/0121n2	/m/04n7gc6	/people/person/children
/m/0121rx	/m/01lxb1	/tv/tv_program_creator/programs_created
/m/0121sr	/m/0f1_p	/language/human_language/region
/m/0121zv	/m/0m32h	/people/deceased_person/cause_of_death
/m/01227d	/m/03j24kf	/music/composition/composer
/m/01227d	/m/03j24kf	/music/composition/lyricist
/m/0122t	/m/03896	/medicine/disease/parent_disease
/m/0122ww	/m/02gtr0	/people/person/place_of_birth
/m/01236p	/m/05qmj	/influence/influence_node/influenced
/m/01236p	/m/05w9g	/influence/influence_node/influenced_by
/m/012375	/m/04jpl	/people/deceased_person/place_of_burial
/m/012375	/m/04jpl	/people/person/place_of_birth
/m/01238q	/m/09hzw	/location/location/containedby
/m/01239	/m/01d3hg	/music/artist/origin
/m/01239	/m/01d3hg	/people/person/place_of_birth
/m/01239	/m/01lc7h	/music/artist/genre
/m/0123gq	/m/017g08	/location/location/containedby
/m/0123j6	/m/0c7kdf	/cvg/cvg_developer/games_developed
/m/0123j6	/m/0c7kdf	/cvg/cvg_publisher/games_published
/m/0123kb	/m/01270s	/music/genre/artists
/m/0123v2	/m/01l87db	/organization/organization/founders
/m/0123v2	/m/01l87db	/tv/tv_program/program_creator
/m/0123x2	/m/02cft	/people/person/place_of_birth
/m/01241v	/m/03j6c	/people/person/religion
/m/01241v	/m/03rk0	/people/person/nationality
/m/01241v	/m/04bqvh	/book/author/works_written
/m/01241v	/m/04bqvv	/people/person/place_of_birth
/m/01243b	/m/016clz	/music/genre/parent_genre
/m/01243b	/m/06by7	/music/genre/parent_genre
/m/012444	/m/09f07	/aviation/airport/serves
/m/0124cw	/m/06q1r	/location/location/containedby
/m/0124d8	/m/01vc3y	/location/location/contains
/m/0124d8	/m/01vc3y	/location/uk_council_area/administrative_headquarters
/m/0124d8	/m/06q1r	/location/location/containedby
/m/0124dp	/m/06q1r	/location/location/containedby
/m/0124k9	/m/01z4y	/tv/tv_program/genre
/m/0124k9	/m/03mdt	/media_common/netflix_title/netflix_genres
/m/0124sn	/m/07_pf	/people/person/place_of_birth
/m/0124ty	/m/06pr6	/people/deceased_person/place_of_death
/m/0124ty	/m/06pr6	/people/person/place_of_birth
/m/0124ty	/m/09rmz	/music/composer/compositions
/m/0124ty	/m/09rmz	/opera/librettist/libretti
/m/01258	/m/0fj7z	/computer/software/software_genre
/m/01258	/m/0plw	/computer/software/developer
/m/012585	/m/081k8	/fictional_universe/fictional_character/character_created_by
/m/012585	/m/0g1jf5	/book/book_character/appears_in_book
/m/012585	/m/0g1jf5	/theater/theater_character/plays_appears_in
/m/01259t	/m/04jpl	/people/deceased_person/place_of_death
/m/01259t	/m/04jpl	/people/person/place_of_birth
/m/0125f1	/m/06y0xx	/tv/tv_program/program_creator
/m/0125hz	/m/02z0t_	/tv/tv_program/genre
/m/0125hz	/m/06gzhv	/tv/tv_program/program_creator
